date,category,operated_by,payment_mode,payment_location,volume,value,unit,note
27-09-2021,Payment Transactions,NPCI Operated,NETC,,58.6,92.24,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,Card Network Operated,Debit Card,At PoS and e-Commerce,75.5036,1180.3840173,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,NPCI Operated,CTS,,,,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,NPCI Operated,AePS,,0.61,13.879999999999999,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS and e-Commerce,9.06256,74.8877072,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,NPCI Operated,NACH Credit,,21.430000000000003,305.97,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,Card Network Operated,Credit Card,At PoS and e-Commerce,37.05087,1182.6879520000002,"value in INR Crore, volume in Lakh",
26-09-2021,Cash Withdrawal,NPCI Operated,NFS,Through ATMs,90.69,3086.65,"value in INR Crore, volume in Lakh",
26-09-2021,Cash Withdrawal,NPCI Operated,AePS,Through micro-ATMs / BCs,20.32,471.17,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,NPCI Operated,IMPS,,144.74,9027.57,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,NPCI Operated,BBPS,,14.45,260.09,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,NPCI Operated,NACH Debit,,2.42,203.68,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,RBI Operated,RTGS,,0.35093,3016.875488299,"value in INR Crore, volume in Lakh",
26-09-2021,Settlement Systems,CCIL Operated,Government Securities Clearing,,,,"value in INR Crore, volume in Lakh",
26-09-2021,Settlement Systems,CCIL Operated,Forex Clearing,,,,"value in INR Crore, volume in Lakh",
26-09-2021,Settlement Systems,CCIL Operated,Rupee Derivatives,,,,"value in INR Crore, volume in Lakh",payment_mode: for all deals matched during the day
26-09-2021,Payment Transactions,RBI Operated,NEFT,,24.17873,4743.624477979,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,NPCI Operated,UPI,,1168.2,14906.16,"value in INR Crore, volume in Lakh",
26-09-2021,Payment Transactions,NPCI Operated,NETC,,72.14,113.18,"value in INR Crore, volume in Lakh",
25-09-2021,Payment Transactions,NPCI Operated,IMPS,,72.94,5764.96,"value in INR Crore, volume in Lakh",
25-09-2021,Cash Withdrawal,NPCI Operated,AePS,Through micro-ATMs / BCs,25.16,645.27,"value in INR Crore, volume in Lakh",
25-09-2021,Cash Withdrawal,NPCI Operated,NFS,Through ATMs,101.63,3912.07,"value in INR Crore, volume in Lakh",
25-09-2021,Payment Transactions,Card Network Operated,Credit Card,At PoS and e-Commerce,39.54505,1463.7867245,"value in INR Crore, volume in Lakh",
25-09-2021,Payment Transactions,Card Network Operated,Debit Card,At PoS and e-Commerce,82.70727,1405.0480519,"value in INR Crore, volume in Lakh",
25-09-2021,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS and e-Commerce,10.321579999999999,115.1143049,"value in INR Crore, volume in Lakh",
25-09-2021,Payment Transactions,NPCI Operated,AePS,,0.75,18.54,"value in INR Crore, volume in Lakh",
25-09-2021,Payment Transactions,NPCI Operated,BBPS,,16.32,341.46,"value in INR Crore, volume in Lakh",
25-09-2021,Payment Transactions,NPCI Operated,CTS,,,,"value in INR Crore, volume in Lakh",
25-09-2021,Payment Transactions,NPCI Operated,NACH Credit,,13.120000000000001,547.38,"value in INR Crore, volume in Lakh",
25-09-2021,Settlement Systems,CCIL Operated,Rupee Derivatives,,,,"value in INR Crore, volume in Lakh",payment_mode: for all deals matched during the day
