year,month,country,category,value_rupee,value_usd,currency,unit,note
2023,July,Indonesia,Export,468993.91,570.77,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Indonesia,Import,1535793.17,1869.39,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Indonesia,Trade Balance,-1066799.26,-1298.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Iraq,Export,172029.31,209.4,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Iraq,Import,1563971.33,1903.75,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Iraq,Trade Balance,-1391942.02,-1694.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Italy,Export,486958.44,592.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Italy,Import,425840.93,518.25,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Italy,Trade Balance,61117.51,74.37,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Japan,Export,340293.6,414.11,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Japan,Import,1348269.17,1641.01,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Japan,Trade Balance,-1007975.57,-1226.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Kuwait,Export,104387.69,126.96,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Kuwait,Import,330860.13,402.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Kuwait,Trade Balance,-226472.44,-275.76,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Malaysia,Export,456889.97,556.03,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Malaysia,Import,760842.1,926.07,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Malaysia,Trade Balance,-303952.13,-370.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Nepal,Export,484663.49,589.75,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Nepal,Import,49125.6,59.79,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Nepal,Trade Balance,435537.89,529.96,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Netherlands,Export,1205025.44,1466.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Netherlands,Import,376055.61,457.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Netherlands,Trade Balance,828969.83,1009.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Nigeria,Export,291038.93,354.14,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Nigeria,Import,155746.3,189.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Nigeria,Trade Balance,135292.63,164.55,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,North Korea,Export,503229.05,612.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,North Korea,Import,1544116.39,1879.51,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,North Korea,Trade Balance,-1040887.34,-1267.06,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Qatar,Export,101283.64,123.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Qatar,Import,670142.84,815.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Qatar,Trade Balance,-568859.2,-692.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Russia,Export,293964.33,357.76,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Russia,Import,3619800.72,4406.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Russia,Trade Balance,-3325836.39,-4048.44,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Saudi Arabia,Export,674147.97,820.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Saudi Arabia,Import,1842399.0,2242.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Saudi Arabia,Trade Balance,-1168251.03,-1422.19,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Singapore,Export,860665.55,1047.53,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Singapore,Import,1455361.1,1771.42,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Singapore,Trade Balance,-594695.55,-723.89,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,South Africa,Export,614274.26,747.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,South Africa,Import,794853.48,967.51,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,South Africa,Trade Balance,-180579.22,-219.89,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Sri Lanka,Export,197589.77,240.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Sri Lanka,Import,73009.24,88.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Sri Lanka,Trade Balance,124580.53,151.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Switzerland,Export,72925.59,88.68,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Switzerland,Import,899255.53,1094.51,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Switzerland,Trade Balance,-826329.94,-1005.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Taiwan,Export,122732.36,149.3,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Taiwan,Import,523520.6,637.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Taiwan,Trade Balance,-400788.24,-487.91,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Thailand,Export,353903.66,430.64,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Thailand,Import,657336.87,800.08,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Thailand,Trade Balance,-303433.21,-369.44,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Turkey,Export,593417.46,722.3,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Turkey,Import,119311.94,145.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Turkey,Trade Balance,474105.52,577.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,UAE,Export,2175804.53,2648.32,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,UAE,Import,2545856.58,3098.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,UAE,Trade Balance,-370052.05,-450.54,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,United Kingdom,Export,975977.19,1187.85,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,United Kingdom,Import,403259.6,490.73,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,United Kingdom,Trade Balance,572717.59,697.12,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,USA,Export,5227852.55,6363.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,USA,Import,2903562.33,3534.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,USA,Trade Balance,2324290.22,2829.14,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Vietnam,Export,358649.98,436.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Vietnam,Import,662573.62,806.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,July,Vietnam,Trade Balance,-303923.64,-369.95,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Australia,Export,882252.68,1072.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Australia,Import,1174663.42,1428.41,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Australia,Trade Balance,-292410.74,-355.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Bangladesh,Export,647462.83,787.16,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Bangladesh,Import,173452.6,210.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Bangladesh,Trade Balance,474010.23,576.26,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Belgium,Export,563486.81,685.15,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Belgium,Import,569448.22,692.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Belgium,Trade Balance,-5961.41,-7.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Brazil,Export,470838.65,572.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Brazil,Import,363547.33,442.07,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Brazil,Trade Balance,107291.32,130.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,China,Export,978601.49,1189.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,China,Import,6454776.09,7849.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,China,Trade Balance,-5476174.6,-6659.14,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,France,Export,437557.79,531.96,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,France,Import,387245.66,470.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,France,Trade Balance,50312.13,61.13,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Germany,Export,664222.29,807.55,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Germany,Import,969172.42,1178.41,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Germany,Trade Balance,-304950.13,-370.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Hong Kong,Export,564978.65,687.01,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Hong Kong,Import,1267949.57,1541.79,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Hong Kong,Trade Balance,-702970.92,-854.78,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Indonesia,Export,478688.16,581.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Indonesia,Import,1451604.48,1765.17,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Indonesia,Trade Balance,-972916.32,-1183.19,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Iraq,Export,275764.32,335.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Iraq,Import,1590722.2,1934.39,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Iraq,Trade Balance,-1314957.88,-1599.12,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Italy,Export,625049.28,759.96,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Italy,Import,360014.49,437.68,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Italy,Trade Balance,265034.79,322.28,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Japan,Export,355794.0,432.56,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Japan,Import,1076448.51,1308.89,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Japan,Trade Balance,-720654.51,-876.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Kuwait,Export,103527.7,125.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Kuwait,Import,285388.7,347.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Kuwait,Trade Balance,-181861.0,-221.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Malaysia,Export,324712.74,394.76,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Malaysia,Import,882879.34,1073.55,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Malaysia,Trade Balance,-558166.6,-678.79,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Nepal,Export,485407.64,590.03,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Nepal,Import,90313.43,109.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Nepal,Trade Balance,395094.21,480.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Netherlands,Export,1515940.86,1843.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Netherlands,Import,326062.78,396.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Netherlands,Trade Balance,1189878.08,1446.91,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Nigeria,Export,192507.45,234.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Nigeria,Import,101506.59,123.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,Nigeria,Trade Balance,91000.86,110.57,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,North Korea,Export,433424.56,527.02,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,North Korea,Import,1198753.97,1457.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2023,June,North Korea,Trade Balance,-765329.41,-930.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
